"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2020-3-27","1,903.88","1,955.87","1,957.70","1,902.79","2.02B","-1.21%"
"2020-3-26","1,927.28","1,922.79","1,948.63","1,914.35","2.05B","-0.55%"
"2020-3-25","1,937.85","1,924.99","1,940.07","1,915.53","2.74B","3.25%"
"2020-3-24","1,876.91","1,869.04","1,880.86","1,817.55","2.58B","2.73%"
"2020-3-23","1,827.05","1,856.30","1,884.45","1,819.77","2.40B","-4.59%"
"2020-3-20","1,915.05","1,923.96","1,928.88","1,878.85","2.29B","1.06%"
"2020-3-19","1,894.94","1,898.76","1,908.69","1,838.31","2.87B","0.42%"
"2020-3-18","1,887.04","1,941.30","1,980.79","1,887.04","3.03B","-1.60%"
"2020-3-17","1,917.70","1,941.20","1,955.62","1,847.51","2.95B","0.36%"
"2020-3-16","1,910.77","2,034.75","2,036.73","1,902.40","3.63B","-5.90%"
"2020-3-13","2,030.58","1,937.95","2,055.33","1,937.95","3.13B","-0.75%"
"2020-3-12","2,045.93","2,070.22","2,076.01","2,025.91","2.60B","-2.64%"
"2020-3-11","2,101.46","2,157.93","2,162.60","2,100.51","2.87B","-2.20%"
"2020-3-10","2,148.81","2,083.20","2,151.45","2,052.06","3.38B","2.66%"
"2020-3-9","2,093.06","2,151.27","2,163.73","2,091.86","3.52B","-4.55%"
"2020-3-6","2,192.94","2,178.50","2,220.36","2,175.01","2.79B","-0.75%"
"2020-3-5","2,209.59","2,206.08","2,216.82","2,176.49","3.68B","1.85%"
"2020-3-4","2,169.44","2,159.86","2,180.43","2,122.45","3.21B","-0.18%"
"2020-3-3","2,173.35","2,190.50","2,238.73","2,151.52","3.89B","1.78%"
"2020-3-2","2,135.42","2,110.45","2,153.22","2,082.97","3.62B","3.08%"
"2020-2-28","2,071.57","2,114.32","2,155.97","2,068.93","4.38B","-5.70%"
"2020-2-27","2,196.71","2,200.38","2,233.76","2,163.88","4.03B","0.73%"
"2020-2-26","2,180.70","2,248.65","2,263.07","2,173.20","4.84B","-4.66%"
"2020-2-25","2,287.31","2,218.33","2,293.46","2,171.68","5.01B","1.03%"
"2020-2-24","2,263.97","2,223.19","2,271.70","2,213.82","4.28B","1.68%"
"2020-2-21","2,226.64","2,191.98","2,247.42","2,189.25","4.30B","1.82%"
"2020-2-20","2,186.74","2,151.42","2,190.50","2,140.06","3.60B","2.21%"
"2020-2-19","2,139.44","2,168.85","2,171.95","2,137.41","3.48B","-1.45%"
"2020-2-18","2,170.95","2,149.30","2,170.95","2,134.34","3.43B","1.15%"
"2020-2-17","2,146.18","2,089.21","2,146.18","2,089.21","3.43B","3.72%"
"2020-2-14","2,069.22","2,063.31","2,104.01","2,049.26","3.28B","0.22%"
"2020-2-13","2,064.60","2,080.82","2,093.37","2,052.57","3.54B","-0.99%"
"2020-2-12","2,085.28","2,024.38","2,086.94","2,022.68","3.59B","2.80%"
"2020-2-11","2,028.44","2,044.22","2,046.81","2,015.76","2.98B","-0.67%"
"2020-2-10","2,042.18","2,019.31","2,043.68","2,007.22","3.95B","1.31%"
"2020-2-7","2,015.80","2,014.16","2,025.32","1,976.79","4.34B","0.18%"
"2020-2-6","2,012.25","1,934.98","2,014.88","1,918.66","4.02B","3.74%"
"2020-2-5","1,939.62","1,908.97","1,966.26","1,901.80","3.50B","3.02%"
"2020-2-4","1,882.69","1,786.16","1,886.80","1,786.16","3.65B","4.84%"
"2020-2-3","1,795.77","1,769.16","1,830.81","1,769.16","2.12B","-6.85%"
"2020-1-23","1,927.74","1,973.33","1,996.55","1,904.28","3.20B","-3.32%"
"2020-1-22","1,993.90","1,958.08","2,004.39","1,928.03","2.97B","1.37%"
"2020-1-21","1,967.03","1,979.37","1,987.66","1,959.44","2.70B","-0.76%"
"2020-1-20","1,982.18","1,940.12","1,982.18","1,935.83","2.69B","2.57%"
"2020-1-17","1,932.51","1,935.30","1,949.04","1,928.35","2.24B","0.13%"
"2020-1-16","1,929.96","1,924.52","1,936.03","1,917.56","2.23B","0.30%"
"2020-1-15","1,924.24","1,920.66","1,928.69","1,902.61","2.29B","0.09%"
"2020-1-14","1,922.56","1,941.12","1,945.77","1,922.13","2.41B","-0.65%"
"2020-1-13","1,935.07","1,905.40","1,935.07","1,893.57","2.47B","1.62%"
"2020-1-10","1,904.19","1,917.61","1,917.83","1,894.67","2.39B","-0.47%"
"2020-1-9","1,913.14","1,884.42","1,913.78","1,884.42","2.81B","2.71%"
"2020-1-8","1,862.70","1,881.01","1,892.58","1,858.28","2.94B","-1.61%"
"2020-1-7","1,893.21","1,866.26","1,893.21","1,866.26","3.13B","1.79%"
"2020-1-6","1,859.92","1,825.55","1,876.46","1,824.35","3.39B","1.30%"
"2020-1-3","1,836.01","1,836.86","1,842.56","1,821.67","2.48B","0.18%"
"2020-1-2","1,832.74","1,811.22","1,839.41","1,797.54","2.95B","1.93%"
"2019-12-31","1,798.12","1,790.80","1,804.82","1,787.45","1.77B","0.44%"
"2019-12-30","1,790.24","1,763.58","1,790.91","1,749.16","2.10B","1.28%"
"2019-12-27","1,767.58","1,795.41","1,805.19","1,767.17","2.38B","-1.45%"
"2019-12-26","1,793.64","1,784.43","1,793.64","1,777.70","1.69B","0.52%"
"2019-12-25","1,784.39","1,766.22","1,787.50","1,764.81","1.84B","0.82%"
"2019-12-24","1,769.87","1,742.89","1,769.89","1,742.86","1.56B","1.91%"
"2019-12-23","1,736.62","1,763.73","1,775.01","1,735.72","1.93B","-1.98%"
"2019-12-20","1,771.71","1,792.05","1,798.38","1,771.71","2.26B","-1.05%"
"2019-12-19","1,790.44","1,792.71","1,797.02","1,781.03","2.11B","-0.11%"
"2019-12-18","1,792.42","1,798.40","1,804.38","1,787.23","2.61B","-0.51%"
"2019-12-17","1,801.62","1,782.98","1,807.95","1,780.52","2.90B","1.20%"
"2019-12-16","1,780.33","1,760.80","1,780.33","1,752.01","2.70B","1.42%"
"2019-12-13","1,755.41","1,738.56","1,757.75","1,733.12","2.67B","2.00%"
"2019-12-12","1,720.99","1,720.42","1,733.75","1,716.78","2.04B","0.16%"
"2019-12-11","1,718.26","1,730.40","1,733.74","1,713.90","2.01B","-0.91%"
"2019-12-10","1,734.02","1,715.71","1,734.02","1,711.01","2.13B","0.75%"
"2019-12-9","1,721.07","1,733.48","1,734.06","1,715.39","2.01B","-0.33%"
"2019-12-6","1,726.80","1,711.64","1,726.80","1,707.22","1.87B","0.99%"
"2019-12-5","1,709.83","1,681.25","1,714.08","1,679.40","1.93B","2.15%"
"2019-12-4","1,673.78","1,666.60","1,683.79","1,663.93","1.45B","-0.10%"
"2019-12-3","1,675.39","1,664.79","1,675.42","1,647.67","1.49B","0.35%"
"2019-12-2","1,669.54","1,670.16","1,680.24","1,665.11","1.50B","0.28%"
"2019-11-29","1,664.90","1,670.39","1,673.23","1,647.29","1.41B","-0.53%"
"2019-11-28","1,673.79","1,675.17","1,683.25","1,668.16","1.34B","-0.04%"
"2019-11-27","1,674.39","1,671.15","1,686.49","1,659.00","1.61B","-0.28%"
"2019-11-26","1,679.08","1,667.78","1,679.73","1,659.03","1.77B","1.04%"
"2019-11-25","1,661.77","1,682.23","1,684.45","1,652.54","1.72B","-1.07%"
"2019-11-22","1,679.80","1,721.88","1,736.83","1,670.93","2.30B","-1.95%"
"2019-11-21","1,713.20","1,713.44","1,726.76","1,706.88","1.59B","-0.38%"
"2019-11-20","1,719.66","1,730.03","1,745.09","1,717.01","2.34B","-0.54%"
"2019-11-19","1,729.08","1,685.75","1,729.16","1,683.57","1.95B","2.77%"
"2019-11-18","1,682.49","1,671.59","1,683.46","1,665.11","1.48B","0.46%"
"2019-11-15","1,674.78","1,692.08","1,695.97","1,674.78","1.83B","-1.05%"
"2019-11-14","1,692.58","1,682.87","1,696.73","1,681.07","1.59B","0.64%"
"2019-11-13","1,681.79","1,673.55","1,683.63","1,666.57","1.37B","0.62%"
"2019-11-12","1,671.44","1,676.43","1,679.73","1,654.91","1.58B","-0.10%"
"2019-11-11","1,673.13","1,699.17","1,700.28","1,671.67","1.76B","-2.23%"
"2019-11-8","1,711.22","1,724.40","1,731.00","1,709.96","2.04B","-0.25%"
"2019-11-7","1,715.58","1,698.63","1,724.37","1,695.34","1.77B","0.74%"
"2019-11-6","1,703.02","1,720.68","1,721.10","1,696.79","1.82B","-0.60%"
"2019-11-5","1,713.29","1,704.06","1,718.18","1,695.40","1.94B","0.79%"
"2019-11-4","1,699.92","1,689.58","1,707.11","1,689.00","1.89B","0.77%"
"2019-11-1","1,687.00","1,667.86","1,688.71","1,663.61","1.57B","0.94%"
"2019-10-31","1,671.31","1,688.42","1,693.39","1,669.33","1.70B","-0.76%"
"2019-10-30","1,684.08","1,684.60","1,689.83","1,672.10","1.90B","-0.15%"
"2019-10-29","1,686.58","1,702.15","1,706.31","1,686.58","2.65B","-1.05%"
"2019-10-28","1,704.42","1,687.37","1,704.78","1,684.11","2.63B","1.74%"
"2019-10-25","1,675.34","1,655.29","1,677.03","1,649.14","1.53B","1.30%"
"2019-10-24","1,653.86","1,650.79","1,658.39","1,640.16","1.32B","0.22%"
"2019-10-23","1,650.29","1,668.71","1,672.43","1,646.98","1.42B","-0.99%"
"2019-10-22","1,666.87","1,649.76","1,667.21","1,647.31","1.66B","1.36%"
"2019-10-21","1,644.51","1,651.29","1,651.29","1,628.93","1.61B","-0.25%"
"2019-10-18","1,648.63","1,662.61","1,674.92","1,644.27","1.89B","-0.58%"
"2019-10-17","1,658.26","1,657.93","1,664.10","1,652.43","1.67B","0.11%"
"2019-10-16","1,656.37","1,661.00","1,671.77","1,655.30","2.00B","-0.27%"
"2019-10-15","1,660.89","1,676.24","1,676.24","1,659.11","2.37B","-1.10%"
"2019-10-14","1,679.38","1,678.79","1,690.94","1,671.09","2.32B","0.75%"
"2019-10-11","1,666.83","1,667.95","1,675.74","1,654.56","2.12B","-0.01%"
"2019-10-10","1,666.97","1,632.22","1,668.17","1,627.43","1.93B","2.75%"
"2019-10-9","1,622.41","1,613.02","1,623.18","1,601.81","1.54B","0.36%"
"2019-10-8","1,616.58","1,631.92","1,638.72","1,615.16","1.71B","-0.67%"
"2019-9-30","1,627.55","1,648.90","1,651.87","1,626.05","1.68B","-1.21%"
"2019-9-27","1,647.53","1,628.14","1,653.06","1,624.75","1.92B","1.46%"
"2019-9-26","1,623.79","1,677.79","1,680.93","1,623.65","2.21B","-2.92%"
"2019-9-25","1,672.65","1,686.19","1,689.23","1,670.68","2.22B","-1.30%"
"2019-9-24","1,694.60","1,685.12","1,706.82","1,678.18","2.28B","0.61%"
"2019-9-23","1,684.32","1,699.34","1,699.34","1,669.89","2.04B","-1.22%"
"2019-9-20","1,705.05","1,709.23","1,716.84","1,701.40","2.01B","-0.03%"
"2019-9-19","1,705.60","1,684.93","1,706.86","1,676.50","1.89B","1.57%"
"2019-9-18","1,679.31","1,683.15","1,687.11","1,668.66","1.84B","0.08%"
"2019-9-17","1,677.99","1,710.77","1,710.77","1,671.07","2.20B","-2.12%"
"2019-9-16","1,714.37","1,715.92","1,723.11","1,703.38","2.11B","0.22%"
"2019-9-12","1,710.57","1,713.59","1,715.33","1,695.29","1.84B","0.41%"
"2019-9-11","1,703.54","1,730.35","1,736.18","1,700.91","2.20B","-1.26%"
"2019-9-10","1,725.31","1,733.63","1,734.97","1,715.75","2.77B","-0.46%"
"2019-9-9","1,733.23","1,702.99","1,733.23","1,691.94","3.13B","2.42%"
"2019-9-6","1,692.24","1,699.66","1,700.19","1,674.67","2.51B","0.19%"
"2019-9-5","1,689.05","1,682.44","1,708.97","1,682.44","3.28B","1.18%"
"2019-9-4","1,669.41","1,656.59","1,669.41","1,650.03","2.39B","0.54%"
"2019-9-3","1,660.43","1,656.05","1,662.38","1,646.92","2.40B","0.49%"
"2019-9-2","1,652.29","1,614.03","1,655.42","1,610.81","2.24B","2.57%"
"2019-8-30","1,610.90","1,630.05","1,637.26","1,600.45","2.14B","-0.61%"
"2019-8-29","1,620.86","1,625.96","1,632.96","1,615.57","1.63B","-0.27%"
"2019-8-28","1,625.19","1,629.99","1,632.69","1,617.25","1.68B","-0.18%"
"2019-8-27","1,628.12","1,611.90","1,646.87","1,610.00","2.20B","1.71%"
"2019-8-26","1,600.80","1,588.55","1,608.20","1,587.90","1.79B","-0.91%"
"2019-8-23","1,615.56","1,614.54","1,623.19","1,605.01","1.80B","0.13%"
"2019-8-22","1,613.46","1,614.13","1,615.61","1,599.31","1.74B","0.23%"
"2019-8-21","1,609.83","1,614.30","1,616.08","1,605.40","1.81B","-0.11%"
"2019-8-20","1,611.59","1,624.80","1,630.32","1,607.40","2.30B","-0.69%"
"2019-8-19","1,622.84","1,586.01","1,622.84","1,581.71","2.92B","3.50%"
"2019-8-16","1,567.99","1,554.72","1,584.38","1,553.82","2.09B","0.79%"
"2019-8-15","1,555.77","1,507.95","1,556.01","1,505.43","1.84B","1.24%"
"2019-8-14","1,536.66","1,546.21","1,551.44","1,534.85","1.70B","0.81%"
"2019-8-13","1,524.36","1,526.08","1,535.98","1,519.01","1.32B","-1.01%"
"2019-8-12","1,539.91","1,511.32","1,539.91","1,506.68","1.42B","2.14%"
"2019-8-9","1,507.71","1,532.98","1,536.25","1,504.89","1.29B","-1.00%"
"2019-8-8","1,522.97","1,512.27","1,526.18","1,511.34","1.15B","1.51%"
"2019-8-7","1,500.25","1,520.58","1,523.62","1,500.07","1.23B","-0.51%"
"2019-8-6","1,507.91","1,501.40","1,517.68","1,478.54","1.82B","-1.53%"
"2019-8-5","1,531.37","1,552.35","1,566.73","1,531.37","1.52B","-1.63%"
"2019-8-2","1,556.74","1,539.92","1,559.12","1,536.40","1.54B","-1.09%"
"2019-8-1","1,573.87","1,562.53","1,578.86","1,561.20","1.21B","0.22%"
"2019-7-31","1,570.39","1,577.20","1,578.75","1,567.99","1.17B","-0.62%"
"2019-7-30","1,580.13","1,568.16","1,593.69","1,566.60","1.61B","0.87%"
"2019-7-29","1,566.52","1,561.27","1,566.74","1,556.38","1.28B","0.30%"
"2019-7-26","1,561.86","1,562.20","1,565.44","1,552.39","1.17B","-0.27%"
"2019-7-25","1,566.08","1,552.85","1,567.33","1,549.49","1.40B","0.80%"
"2019-7-24","1,553.72","1,539.23","1,562.13","1,538.67","1.55B","1.22%"
"2019-7-23","1,534.93","1,519.63","1,535.04","1,516.86","1.10B","1.25%"
"2019-7-22","1,515.97","1,545.91","1,545.93","1,511.52","1.33B","-1.69%"
"2019-7-19","1,541.98","1,532.38","1,552.74","1,532.38","1.22B","1.15%"
"2019-7-18","1,524.48","1,542.43","1,542.66","1,524.48","1.28B","-1.66%"
"2019-7-17","1,550.22","1,544.42","1,563.05","1,541.37","1.42B","0.32%"
"2019-7-16","1,545.27","1,545.34","1,551.99","1,538.62","1.30B","-0.14%"
"2019-7-15","1,547.47","1,512.77","1,556.05","1,496.81","1.94B","1.94%"
"2019-7-12","1,518.07","1,517.04","1,525.69","1,506.70","1.16B","0.26%"
"2019-7-11","1,514.20","1,522.81","1,531.64","1,507.70","1.07B","0.25%"
"2019-7-10","1,510.43","1,521.95","1,523.81","1,504.66","1.01B","-0.48%"
"2019-7-9","1,517.79","1,507.39","1,521.71","1,501.74","1.12B","0.74%"
"2019-7-8","1,506.66","1,547.60","1,547.60","1,495.23","1.53B","-2.65%"
"2019-7-5","1,547.74","1,535.48","1,551.94","1,532.86","1.10B","0.98%"
"2019-7-4","1,532.74","1,548.56","1,551.14","1,525.29","1.28B","-0.75%"
"2019-7-3","1,544.36","1,566.30","1,566.30","1,538.37","1.38B","-1.67%"
"2019-7-2","1,570.51","1,565.99","1,577.03","1,560.60","1.53B","0.15%"
"2019-7-1","1,568.16","1,545.06","1,568.40","1,534.56","2.10B","3.75%"
"2019-6-28","1,511.51","1,523.79","1,523.79","1,501.63","1.20B","-0.90%"
"2019-6-27","1,525.24","1,510.09","1,529.72","1,507.97","1.49B","1.38%"
"2019-6-26","1,504.55","1,490.56","1,511.53","1,487.75","1.21B","0.41%"
"2019-6-25","1,498.47","1,512.93","1,512.93","1,480.27","1.43B","-1.06%"
"2019-6-24","1,514.46","1,526.70","1,526.70","1,507.69","1.53B","-0.61%"
"2019-6-21","1,523.81","1,531.39","1,534.49","1,515.91","2.28B","1.72%"
"2019-6-20","1,498.01","1,469.81","1,507.62","1,463.82","1.86B","1.91%"
"2019-6-19","1,469.99","1,501.25","1,504.41","1,469.59","1.69B","0.98%"
"2019-6-18","1,455.75","1,443.65","1,460.19","1,437.04","907.55M","0.93%"
"2019-6-17","1,442.35","1,450.56","1,459.21","1,437.14","996.88M","-0.80%"
"2019-6-14","1,453.96","1,478.53","1,489.47","1,451.66","1.60B","-1.75%"
"2019-6-13","1,479.83","1,474.55","1,485.72","1,464.84","1.46B","0.40%"
"2019-6-12","1,473.90","1,481.42","1,486.60","1,467.54","1.46B","-0.90%"
"2019-6-11","1,487.35","1,432.95","1,488.93","1,430.09","1.93B","3.91%"
"2019-6-10","1,431.34","1,422.34","1,441.17","1,410.57","1.23B","1.08%"
"2019-6-6","1,416.06","1,450.10","1,450.10","1,411.61","1.33B","-2.42%"
"2019-6-5","1,451.18","1,471.95","1,475.54","1,448.99","1.24B","-0.35%"
"2019-6-4","1,456.27","1,467.59","1,476.21","1,448.00","1.24B","-0.87%"
"2019-6-3","1,468.98","1,489.43","1,499.01","1,466.27","1.43B","-0.99%"
"2019-5-31","1,483.66","1,487.28","1,498.24","1,474.53","1.27B","-0.11%"
"2019-5-30","1,485.24","1,494.35","1,495.24","1,466.83","1.35B","-0.84%"
"2019-5-29","1,497.89","1,492.58","1,507.18","1,488.04","1.26B","-0.48%"
"2019-5-28","1,505.16","1,497.12","1,506.78","1,483.76","1.60B","0.89%"
"2019-5-27","1,491.95","1,447.98","1,496.79","1,445.79","1.83B","3.34%"
"2019-5-24","1,443.75","1,452.04","1,465.24","1,437.93","1.49B","-0.52%"
"2019-5-23","1,451.24","1,486.95","1,486.95","1,449.14","1.61B","-2.51%"
"2019-5-22","1,488.63","1,493.66","1,503.81","1,477.46","1.48B","-0.34%"
"2019-5-21","1,493.72","1,469.97","1,504.21","1,465.88","1.51B","1.66%"
"2019-5-20","1,469.31","1,478.20","1,481.19","1,450.28","1.66B","-0.64%"
"2019-5-17","1,478.75","1,537.45","1,537.45","1,472.46","1.93B","-3.58%"
"2019-5-16","1,533.67","1,528.63","1,537.59","1,515.61","1.57B","0.33%"
"2019-5-15","1,528.69","1,509.45","1,533.73","1,503.67","1.62B","2.28%"
"2019-5-14","1,494.60","1,492.90","1,517.67","1,491.44","1.48B","-0.56%"
"2019-5-13","1,503.06","1,513.96","1,523.88","1,494.48","1.54B","-2.01%"
"2019-5-10","1,533.87","1,489.19","1,535.16","1,463.19","2.28B","4.38%"
"2019-5-9","1,469.48","1,470.98","1,491.38","1,466.97","1.48B","-0.84%"
"2019-5-8","1,481.87","1,469.24","1,515.16","1,465.09","1.67B","-1.48%"
"2019-5-7","1,504.16","1,506.97","1,523.66","1,474.50","1.99B","0.62%"
"2019-5-6","1,494.89","1,551.72","1,563.61","1,487.45","2.51B","-7.94%"
"2019-4-30","1,623.78","1,612.11","1,634.71","1,608.72","1.79B","0.51%"
"2019-4-29","1,615.62","1,658.19","1,661.06","1,611.22","2.49B","-2.55%"
"2019-4-26","1,657.82","1,664.04","1,682.46","1,653.69","2.19B","-0.73%"
"2019-4-25","1,669.98","1,709.83","1,723.66","1,669.24","2.52B","-2.84%"
"2019-4-24","1,718.85","1,690.28","1,721.42","1,676.64","2.28B","2.08%"
"2019-4-23","1,683.80","1,695.27","1,706.08","1,677.73","2.04B","-0.81%"
"2019-4-22","1,697.51","1,720.78","1,723.56","1,690.64","2.39B","-1.07%"
"2019-4-19","1,715.80","1,704.72","1,715.80","1,692.49","2.26B","0.66%"
"2019-4-18","1,704.55","1,715.18","1,719.96","1,702.93","2.17B","-0.75%"
"2019-4-17","1,717.44","1,699.19","1,729.21","1,697.97","2.78B","1.17%"
"2019-4-16","1,697.53","1,656.76","1,697.53","1,638.30","2.53B","1.84%"
"2019-4-15","1,666.90","1,721.64","1,726.20","1,666.65","2.26B","-1.70%"
"2019-4-12","1,695.73","1,692.43","1,702.35","1,683.29","1.95B","0.27%"
"2019-4-11","1,691.10","1,727.22","1,732.61","1,688.10","2.51B","-2.06%"
"2019-4-10","1,726.64","1,727.97","1,740.85","1,714.64","3.02B","-0.83%"
"2019-4-9","1,741.17","1,734.18","1,753.52","1,721.32","2.52B","0.09%"
"2019-4-8","1,739.66","1,787.96","1,792.03","1,720.00","3.21B","-2.12%"
"2019-4-4","1,777.26","1,780.28","1,784.47","1,761.05","3.02B","0.51%"
"2019-4-3","1,768.18","1,743.99","1,769.76","1,739.14","2.91B","0.80%"
"2019-4-2","1,754.16","1,771.69","1,774.98","1,747.44","3.42B","-0.38%"
"2019-4-1","1,760.89","1,710.16","1,766.37","1,710.16","3.30B","3.98%"
"2019-3-29","1,693.55","1,633.38","1,693.55","1,628.74","2.67B","4.10%"
"2019-3-28","1,626.82","1,632.04","1,659.94","1,624.01","1.99B","-0.67%"
"2019-3-27","1,637.77","1,640.21","1,645.56","1,616.60","2.10B","0.46%"
"2019-3-26","1,630.19","1,680.78","1,684.36","1,627.23","2.63B","-2.32%"
"2019-3-25","1,668.84","1,662.76","1,695.09","1,658.45","2.52B","-1.48%"
"2019-3-22","1,693.87","1,703.97","1,703.97","1,660.33","2.62B","-0.59%"
"2019-3-21","1,703.85","1,683.55","1,716.45","1,677.65","3.41B","0.94%"
"2019-3-20","1,687.90","1,701.73","1,705.59","1,654.30","2.82B","-1.23%"
"2019-3-19","1,708.87","1,706.19","1,730.35","1,693.54","2.76B","0.11%"
"2019-3-18","1,707.06","1,671.28","1,707.06","1,652.88","2.71B","2.67%"
"2019-3-15","1,662.62","1,667.78","1,685.08","1,642.70","2.69B","0.75%"
"2019-3-14","1,650.19","1,676.61","1,700.52","1,628.63","3.46B","-2.58%"
"2019-3-13","1,693.86","1,769.55","1,769.55","1,682.36","4.21B","-4.49%"
"2019-3-12","1,773.43","1,733.43","1,789.16","1,733.43","5.34B","2.64%"
"2019-3-11","1,727.80","1,673.40","1,728.33","1,656.14","4.30B","4.43%"
"2019-3-8","1,654.49","1,647.85","1,718.38","1,635.45","5.29B","-2.24%"
"2019-3-7","1,692.42","1,699.60","1,719.15","1,666.37","4.65B","-0.48%"
"2019-3-6","1,700.50","1,684.97","1,704.10","1,661.01","4.67B","1.43%"
"2019-3-5","1,676.57","1,615.59","1,676.57","1,613.50","4.20B","3.51%"
"2019-3-4","1,619.71","1,596.55","1,651.01","1,593.26","4.45B","3.31%"
"2019-3-1","1,567.87","1,558.90","1,568.32","1,532.45","2.87B","2.10%"
"2019-2-28","1,535.68","1,522.63","1,549.33","1,519.76","2.88B","1.00%"
"2019-2-27","1,520.42","1,544.16","1,555.59","1,503.68","3.58B","-1.72%"
"2019-2-26","1,546.99","1,549.24","1,581.83","1,532.44","4.75B","0.69%"
"2019-2-25","1,536.37","1,487.30","1,538.16","1,481.17","4.16B","5.50%"
"2019-2-22","1,456.30","1,409.86","1,456.30","1,407.29","2.82B","3.10%"
"2019-2-21","1,412.54","1,405.52","1,452.39","1,401.77","2.86B","0.30%"
"2019-2-20","1,408.38","1,406.99","1,417.89","1,387.90","1.89B","0.17%"
"2019-2-19","1,406.04","1,419.04","1,427.14","1,391.57","2.66B","-0.53%"
"2019-2-18","1,413.60","1,364.94","1,413.77","1,364.94","2.46B","4.11%"
"2019-2-15","1,357.84","1,360.76","1,371.96","1,355.78","1.92B","-0.30%"
"2019-2-14","1,361.94","1,357.78","1,369.78","1,349.47","1.82B","0.31%"
"2019-2-13","1,357.67","1,335.16","1,362.64","1,333.11","2.31B","1.91%"
"2019-2-12","1,332.27","1,316.91","1,336.14","1,314.91","1.74B","1.23%"
"2019-2-11","1,316.10","1,275.22","1,319.18","1,274.73","1.72B","3.53%"
"2019-2-1","1,271.27","1,233.38","1,272.19","1,233.38","1.57B","3.52%"
"2019-1-31","1,227.99","1,231.00","1,243.59","1,220.95","1.52B","-0.23%"
"2019-1-30","1,230.82","1,238.28","1,248.96","1,230.82","1.25B","-1.03%"
"2019-1-29","1,243.59","1,259.80","1,259.80","1,229.48","1.41B","-1.28%"
"2019-1-28","1,259.74","1,272.37","1,279.82","1,257.53","1.34B","-0.45%"
"2019-1-25","1,265.49","1,266.63","1,276.99","1,261.41","1.44B","0.03%"
"2019-1-24","1,265.16","1,252.38","1,272.49","1,248.06","1.39B","1.12%"
"2019-1-23","1,251.13","1,250.83","1,255.41","1,244.94","951.97M","-0.09%"
"2019-1-22","1,252.24","1,273.47","1,273.47","1,247.45","1.20B","-1.77%"
"2019-1-21","1,274.79","1,271.39","1,283.14","1,266.80","1.31B","0.42%"
"2019-1-18","1,269.50","1,255.60","1,270.00","1,248.85","1.28B","1.45%"
"2019-1-17","1,251.41","1,267.82","1,267.82","1,251.15","1.20B","-1.25%"
"2019-1-16","1,267.30","1,267.14","1,277.27","1,262.27","1.30B","0.08%"
"2019-1-15","1,266.27","1,243.93","1,267.65","1,238.59","1.38B","1.63%"
"2019-1-14","1,246.00","1,263.02","1,264.04","1,243.53","1.13B","-1.23%"
"2019-1-11","1,261.56","1,260.00","1,266.67","1,252.30","1.20B","0.20%"
"2019-1-10","1,258.99","1,262.10","1,270.66","1,255.74","1.26B","-0.28%"
"2019-1-9","1,262.52","1,263.73","1,285.31","1,258.62","1.52B","-0.08%"
"2019-1-8","1,263.51","1,262.20","1,270.43","1,258.57","1.28B","-0.36%"
"2019-1-7","1,268.06","1,250.40","1,270.36","1,244.82","1.54B","1.84%"
"2019-1-4","1,245.16","1,203.67","1,246.39","1,201.80","1.60B","2.52%"
"2019-1-3","1,214.50","1,226.74","1,240.29","1,213.87","1.25B","-1.16%"
"2019-1-2","1,228.77","1,250.62","1,251.23","1,226.87","1.12B","-1.74%"
"2018-12-28","1,250.53","1,248.06","1,253.84","1,236.28","1.31B","0.20%"
"2018-12-27","1,248.08","1,283.17","1,285.52","1,246.79","1.36B","-1.26%"
"2018-12-26","1,264.07","1,272.24","1,280.36","1,262.34","1.14B","-0.74%"
"2018-12-25","1,273.45","1,269.14","1,279.70","1,243.97","1.42B","-0.85%"
"2018-12-24","1,284.33","1,267.23","1,285.69","1,263.57","908.17M","1.10%"
"2018-12-21","1,270.30","1,274.04","1,279.50","1,259.81","1.01B","-0.61%"
"2018-12-20","1,278.16","1,266.76","1,282.11","1,265.88","951.74M","0.74%"
"2018-12-19","1,268.81","1,295.89","1,296.86","1,265.75","952.09M","-1.90%"
"2018-12-18","1,293.34","1,293.15","1,307.90","1,282.96","1.03B","-0.45%"
"2018-12-17","1,299.17","1,303.88","1,306.95","1,284.66","1.09B","-0.86%"
"2018-12-14","1,310.46","1,346.90","1,346.90","1,309.44","1.28B","-2.82%"
"2018-12-13","1,348.50","1,341.55","1,357.02","1,327.02","1.24B","0.73%"
"2018-12-12","1,338.73","1,343.90","1,347.74","1,335.35","974.56M","0.05%"
"2018-12-11","1,338.08","1,332.52","1,339.02","1,328.44","1.01B","0.85%"
"2018-12-10","1,326.85","1,328.06","1,340.16","1,325.91","1.15B","-1.06%"
"2018-12-7","1,341.02","1,344.13","1,349.26","1,334.39","1.15B","-0.35%"
"2018-12-6","1,345.76","1,371.34","1,376.32","1,342.81","1.48B","-2.61%"
"2018-12-5","1,381.77","1,359.27","1,391.03","1,355.70","1.57B","0.22%"
"2018-12-4","1,378.75","1,370.29","1,378.99","1,366.49","1.35B","0.43%"
"2018-12-3","1,372.79","1,365.90","1,380.82","1,358.10","1.98B","3.26%"
"2018-11-30","1,329.39","1,309.89","1,332.93","1,304.66","1.15B","1.27%"
